ID_Venda,ID_Cliente,ID_Produto,ID_Tempo,ID_Vendedor,Quantidade,Valor_Unitario,Desconto,Metodo_Pagamento,Status_Venda,Valor_Total,Receita_Liquida
3903,22,21,497,19,4,996.66,38.18,Dinheiro,Concluída,3986.64,3948.46
3904,25,22,1060,8,1,49.31,7.45,MBWay,Pendente,49.31,41.86
3905,13,41,3156,16,5,360.34,4.99,MBWay,Pendente,1801.7,1796.71
3906,35,27,3642,6,9,652.94,29.83,Paypal,Cancelada,5876.46,5846.63
3907,83,4,2469,19,2,431.81,27.37,Dinheiro,Concluída,863.62,836.25
3908,49,9,2616,1,7,347.38,29.71,Cartão de Crédito,Cancelada,2431.66,2401.95
3909,79,8,1807,20,1,454.11,14.46,Paypal,Concluída,454.11,439.65
3910,63,21,879,4,4,54.93,22.59,Dinheiro,Concluída,219.72,197.13
3911,82,42,1324,18,4,147.64,31.58,Dinheiro,Concluída,590.56,558.98
3912,25,8,2767,9,1,715.46,11.55,Cartão de Crédito,Concluída,715.46,703.91
3913,12,3,2025,1,4,864.52,24.44,Cartão de Crédito,Concluída,3458.08,3433.64
3914,86,16,916,16,1,486.37,29.65,Paypal,Concluída,486.37,456.72
3915,28,23,727,1,4,233.23,21.48,Cartão de Crédito,Cancelada,932.92,911.44
3916,98,39,2062,13,1,416.09,35.59,Paypal,Pendente,416.09,380.5
3917,81,2,836,14,2,899.44,22.93,Cartão de Crédito,Pendente,1798.88,1775.95
3918,46,24,817,1,6,512.3,1.37,Dinheiro,Pendente,3073.8,3072.43
3919,94,34,2372,7,2,475.65,3.05,Paypal,Pendente,951.3,948.25
3920,2,2,2993,2,6,663.95,35.36,Dinheiro,Cancelada,3983.7,3948.34
3921,40,7,2342,4,8,558.74,22.11,Dinheiro,Pendente,4469.92,4447.81
3922,13,21,3102,18,2,373.28,1.19,Paypal,Cancelada,746.56,745.37
3923,10,34,2412,9,9,918.73,23.06,Cartão de Crédito,Concluída,8268.57,8245.51
3924,33,34,1114,3,5,356.91,16.09,Cartão de Crédito,Pendente,1784.55,1768.46
3925,87,23,779,9,5,903.83,12.52,Dinheiro,Concluída,4519.15,4506.63
3926,13,16,6,19,2,643.81,20.63,Paypal,Concluída,1287.62,1266.99
3927,90,39,1845,17,7,865.61,19.95,MBWay,Concluída,6059.27,6039.32
3928,9,44,2149,3,3,25.6,43.43,Paypal,Pendente,76.8,33.37
3929,69,28,3136,11,3,446.45,47.51,Cartão de Crédito,Cancelada,1339.35,1291.84
3930,51,27,2939,18,8,313.51,9.7,Paypal,Cancelada,2508.08,2498.38
3931,31,16,986,20,6,818.89,11.22,Paypal,Pendente,4913.34,4902.12
3932,67,3,2133,17,9,819.73,13.38,Dinheiro,Pendente,7377.57,7364.19
3933,65,8,1014,1,9,566.02,33.72,MBWay,Concluída,5094.18,5060.46
3934,55,5,983,15,8,757.18,17.9,Paypal,Concluída,6057.44,6039.54
3935,33,29,3098,6,5,601.96,18.94,Paypal,Concluída,3009.8,2990.86
3936,2,34,3157,9,8,334.04,9.71,Paypal,Cancelada,2672.32,2662.61
3937,99,42,2826,9,7,482.13,25.53,Cartão de Crédito,Concluída,3374.91,3349.38
3938,7,35,1857,14,6,821.34,29.63,Dinheiro,Concluída,4928.04,4898.41
3939,53,40,1320,11,2,46.85,16.1,Paypal,Pendente,93.7,77.6
3940,42,11,620,8,4,885.13,1.39,Dinheiro,Pendente,3540.52,3539.13
3941,45,37,3141,7,1,174.58,4.77,MBWay,Concluída,174.58,169.81
3942,94,46,3408,18,6,601.99,8.48,Paypal,Concluída,3611.94,3603.46
3943,77,2,2285,4,8,153.19,15.36,Paypal,Concluída,1225.52,1210.16
3944,48,14,1657,18,9,363.91,12.95,Dinheiro,Cancelada,3275.19,3262.24
3945,34,49,118,10,9,453.43,24.73,Paypal,Concluída,4080.87,4056.14
3946,9,50,3253,3,8,29.67,9.98,MBWay,Pendente,237.36,227.38
3947,64,1,1809,5,7,412.04,40.72,Dinheiro,Pendente,2884.28,2843.56
3948,72,33,3513,6,8,770.05,4.92,Cartão de Crédito,Concluída,6160.4,6155.48
3949,99,50,939,19,5,719.41,48.31,Cartão de Crédito,Concluída,3597.05,3548.74
3950,37,36,1590,15,2,940.68,1.64,Dinheiro,Cancelada,1881.36,1879.72
3951,92,41,147,19,3,182.38,20.83,Paypal,Pendente,547.14,526.31
3952,97,12,112,17,9,737.31,44.37,MBWay,Pendente,6635.79,6591.42
3953,90,42,2111,6,5,217.99,41.48,Paypal,Cancelada,1089.95,1048.47
3954,39,28,2583,16,8,465.34,34.37,MBWay,Cancelada,3722.72,3688.35
3955,72,6,1667,5,6,318.79,32.92,MBWay,Pendente,1912.74,1879.82
3956,82,50,355,11,4,687.61,20.54,Paypal,Pendente,2750.44,2729.9
3957,94,20,2077,10,3,396.11,13.56,MBWay,Cancelada,1188.33,1174.77
3958,13,33,2122,7,5,305.3,39.35,Paypal,Pendente,1526.5,1487.15
3959,81,23,3534,14,8,39.64,2.96,MBWay,Cancelada,317.12,314.16
3960,98,48,1162,18,5,184.12,14.14,Paypal,Cancelada,920.6,906.46
3961,12,34,104,6,4,558.01,3.59,Dinheiro,Concluída,2232.04,2228.45
3962,14,4,428,17,6,713.25,22.23,Cartão de Crédito,Pendente,4279.5,4257.27
3963,43,44,1421,15,7,917.11,5.06,MBWay,Cancelada,6419.77,6414.71
3964,79,11,2817,20,4,173.2,7.84,MBWay,Pendente,692.8,684.96
3965,8,4,3574,12,8,806.89,40.25,Paypal,Concluída,6455.12,6414.87
3966,29,45,1213,1,5,283.52,22.04,Cartão de Crédito,Pendente,1417.6,1395.56
3967,89,5,2167,2,8,434.69,10.43,Cartão de Crédito,Concluída,3477.52,3467.09
3968,97,24,2033,3,7,96.78,22.47,Paypal,Cancelada,677.46,654.99
3969,49,16,2125,2,3,146.51,20.92,Dinheiro,Cancelada,439.53,418.61
3970,44,18,3376,4,2,90.53,17.38,MBWay,Concluída,181.06,163.68
3971,42,9,3324,18,4,223.61,37.84,Paypal,Cancelada,894.44,856.6
3972,35,10,1554,5,5,891.16,17.75,Paypal,Cancelada,4455.8,4438.05
3973,43,38,3072,20,7,176.42,7.69,Paypal,Concluída,1234.94,1227.25
3974,93,44,607,1,7,124.79,8.39,Cartão de Crédito,Pendente,873.53,865.14
3975,9,10,2925,19,9,613.7,23.2,Dinheiro,Cancelada,5523.3,5500.1
3976,31,40,3220,2,7,41.17,46.18,Dinheiro,Pendente,288.19,242.01
3977,96,34,2384,11,8,979.79,42.68,Dinheiro,Cancelada,7838.32,7795.64
3978,84,43,1526,7,4,853.39,32.28,Dinheiro,Concluída,3413.56,3381.28
3979,92,7,1676,13,5,358.17,24.14,Dinheiro,Pendente,1790.85,1766.71
3980,86,39,895,13,2,285.15,19.89,Paypal,Concluída,570.3,550.41
3981,100,18,3585,9,6,769.31,26.79,Cartão de Crédito,Pendente,4615.86,4589.07
3982,70,22,3142,8,5,783.64,46.33,Dinheiro,Concluída,3918.2,3871.87
3983,58,23,2769,16,5,189.58,45.08,Paypal,Concluída,947.9,902.82
3984,11,34,759,10,3,961.84,21.63,Paypal,Cancelada,2885.52,2863.89
3985,11,41,3255,10,2,966.7,46.98,Cartão de Crédito,Cancelada,1933.4,1886.42
3986,56,11,1487,11,6,543.29,39.07,MBWay,Concluída,3259.74,3220.67
3987,14,12,313,14,5,884.91,44.36,Cartão de Crédito,Concluída,4424.55,4380.19
3988,40,2,31,18,7,333.58,39.2,Cartão de Crédito,Pendente,2335.06,2295.86
3989,14,9,3290,8,2,314.87,9.84,Dinheiro,Cancelada,629.74,619.9
3990,89,27,2589,14,8,607.21,21.38,Cartão de Crédito,Pendente,4857.68,4836.3
3991,92,20,1305,4,3,954.87,22.38,Paypal,Pendente,2864.61,2842.23
3992,82,43,902,9,5,858.16,42.7,MBWay,Concluída,4290.8,4248.1
3993,66,41,1130,5,3,284.07,43.91,MBWay,Pendente,852.21,808.3
3994,28,2,590,4,6,324.7,49.7,Cartão de Crédito,Concluída,1948.2,1898.5
3995,22,42,3232,10,5,626.2,1.54,Paypal,Cancelada,3131.0,3129.46
3996,85,4,188,8,9,765.11,40.15,MBWay,Pendente,6885.99,6845.84
3997,59,4,265,20,2,228.24,18.17,Paypal,Concluída,456.48,438.31
3998,45,4,500,10,6,250.44,37.4,Dinheiro,Concluída,1502.64,1465.24
3999,46,17,1807,17,6,631.72,38.93,Cartão de Crédito,Cancelada,3790.32,3751.39
4000,12,15,2647,3,5,801.31,3.67,Paypal,Cancelada,4006.55,4002.88
4001,18,41,429,19,9,351.17,10.3,Dinheiro,Pendente,3160.53,3150.23
4002,79,1,821,12,3,381.51,39.07,Paypal,Pendente,1144.53,1105.46
4003,3,30,2070,17,8,949.6,2.31,MBWay,Concluída,7596.8,7594.49
4004,33,38,2600,7,4,187.18,33.53,Cartão de Crédito,Cancelada,748.72,715.19
4005,54,7,3331,20,8,508.7,34.36,MBWay,Concluída,4069.6,4035.24
4006,3,39,1936,3,8,860.89,48.73,Cartão de Crédito,Cancelada,6887.12,6838.39
4007,60,23,3514,14,2,815.65,4.87,Paypal,Cancelada,1631.3,1626.43
4008,46,29,1805,17,9,498.25,29.48,Dinheiro,Cancelada,4484.25,4454.77
4009,30,20,1131,10,1,928.87,0.12,Dinheiro,Cancelada,928.87,928.75
4010,73,24,2413,10,3,598.88,47.39,MBWay,Cancelada,1796.64,1749.25
4011,33,25,1897,4,9,472.14,5.52,Paypal,Pendente,4249.26,4243.74
4012,79,21,420,10,8,514.51,10.69,Paypal,Cancelada,4116.08,4105.39
4013,82,29,2539,11,3,811.34,21.01,MBWay,Pendente,2434.02,2413.01
4014,25,42,1940,18,2,556.08,49.46,Paypal,Cancelada,1112.16,1062.7
4015,99,17,185,16,8,848.9,8.33,Paypal,Cancelada,6791.2,6782.87
4016,85,3,3532,11,8,668.33,30.07,Cartão de Crédito,Cancelada,5346.64,5316.57
4017,72,7,1804,5,6,563.98,4.72,Cartão de Crédito,Cancelada,3383.88,3379.16
4018,6,16,2259,12,2,689.07,35.95,Dinheiro,Concluída,1378.14,1342.19
4019,60,21,3385,11,3,470.69,42.72,Cartão de Crédito,Pendente,1412.07,1369.35
4020,94,41,1031,11,6,736.23,47.1,Paypal,Concluída,4417.38,4370.28
4021,85,15,1196,19,9,557.6,16.1,Dinheiro,Concluída,5018.4,5002.3
4022,34,21,3092,17,2,811.71,11.61,Paypal,Cancelada,1623.42,1611.81
4023,6,39,46,5,9,637.98,11.42,Cartão de Crédito,Concluída,5741.82,5730.4
4024,21,40,800,6,4,811.68,26.74,Dinheiro,Concluída,3246.72,3219.98
4025,19,14,3532,2,5,294.55,4.84,Paypal,Cancelada,1472.75,1467.91
4026,80,41,3610,17,3,788.51,29.04,Cartão de Crédito,Concluída,2365.53,2336.49
4027,98,42,2804,17,1,258.56,7.15,Cartão de Crédito,Concluída,258.56,251.41
4028,21,18,2938,17,2,436.73,6.83,MBWay,Concluída,873.46,866.63
4029,64,21,2485,9,3,123.86,16.57,Paypal,Pendente,371.58,355.01
4030,62,34,1668,1,8,909.65,23.83,MBWay,Pendente,7277.2,7253.37
4031,46,31,964,16,4,884.27,13.18,MBWay,Concluída,3537.08,3523.9
4032,91,22,2029,2,3,319.92,19.55,Paypal,Concluída,959.76,940.21
4033,50,44,3140,8,9,224.25,33.17,Paypal,Concluída,2018.25,1985.08
4034,97,42,1672,20,1,690.04,38.12,Paypal,Pendente,690.04,651.92
4035,28,2,1760,3,8,827.19,9.48,Paypal,Concluída,6617.52,6608.04
4036,75,15,3507,5,9,663.84,18.47,Paypal,Concluída,5974.56,5956.09
4037,36,49,3424,9,3,714.12,9.16,Paypal,Pendente,2142.36,2133.2
4038,58,48,2803,14,8,854.2,13.53,Paypal,Cancelada,6833.6,6820.07
4039,72,13,3229,14,3,543.55,47.42,Paypal,Cancelada,1630.65,1583.23
4040,58,47,3635,17,6,33.58,17.37,Cartão de Crédito,Pendente,201.48,184.11
4041,16,27,489,2,7,935.06,32.18,Paypal,Cancelada,6545.42,6513.24
4042,95,29,3413,11,5,42.32,49.73,Cartão de Crédito,Pendente,211.6,161.87
4043,8,29,1826,4,8,201.68,20.4,MBWay,Cancelada,1613.44,1593.04
4044,8,46,3107,13,2,431.79,40.79,MBWay,Pendente,863.58,822.79
4045,44,20,1952,16,8,93.57,16.6,Cartão de Crédito,Cancelada,748.56,731.96
4046,99,16,906,11,6,331.74,17.62,Cartão de Crédito,Concluída,1990.44,1972.82
4047,40,16,578,14,8,310.89,36.61,Dinheiro,Concluída,2487.12,2450.51
4048,69,31,2706,9,7,590.6,18.4,MBWay,Cancelada,4134.2,4115.8
4049,88,24,1079,3,5,726.05,13.8,MBWay,Pendente,3630.25,3616.45
4050,77,24,3046,3,9,459.12,24.73,Cartão de Crédito,Concluída,4132.08,4107.35
4051,73,26,1063,2,2,373.48,40.14,Cartão de Crédito,Cancelada,746.96,706.82
4052,52,9,2622,19,2,921.8,41.6,MBWay,Pendente,1843.6,1802.0
4053,28,14,324,12,5,52.15,38.4,MBWay,Concluída,260.75,222.35
4054,52,24,1746,12,1,276.67,34.23,Cartão de Crédito,Concluída,276.67,242.44
4055,56,41,694,18,3,103.14,0.64,Cartão de Crédito,Cancelada,309.42,308.78
4056,36,36,989,3,4,89.81,24.27,Paypal,Cancelada,359.24,334.97
4057,98,15,2021,6,4,860.03,34.27,MBWay,Concluída,3440.12,3405.85
4058,75,21,768,7,2,86.85,13.78,Paypal,Pendente,173.7,159.92
4059,8,30,691,7,6,850.89,12.28,Cartão de Crédito,Cancelada,5105.34,5093.06
4060,91,14,228,2,3,382.98,13.76,Paypal,Cancelada,1148.94,1135.18
4061,71,41,1050,7,2,800.49,31.83,MBWay,Pendente,1600.98,1569.15
4062,90,6,725,10,9,95.12,45.29,Cartão de Crédito,Cancelada,856.08,810.79
4063,27,31,3315,4,7,226.12,9.72,Paypal,Pendente,1582.84,1573.12
4064,54,46,3622,20,7,718.91,47.24,MBWay,Cancelada,5032.37,4985.13
4065,75,15,1567,9,9,905.09,21.29,Cartão de Crédito,Pendente,8145.81,8124.52
4066,53,16,3639,15,8,986.69,43.88,Cartão de Crédito,Concluída,7893.52,7849.64
4067,21,19,2532,14,6,991.33,38.93,Cartão de Crédito,Concluída,5947.98,5909.05
4068,58,35,3437,1,3,60.21,22.69,MBWay,Concluída,180.63,157.94
4069,88,9,1788,11,5,579.84,16.59,Cartão de Crédito,Cancelada,2899.2,2882.61
4070,73,13,380,13,4,304.05,25.68,Cartão de Crédito,Pendente,1216.2,1190.52
4071,74,13,1182,16,4,743.97,6.37,Paypal,Concluída,2975.88,2969.51
4072,43,13,1344,5,5,552.82,22.29,Paypal,Pendente,2764.1,2741.81
4073,67,18,1685,12,3,514.42,47.84,Dinheiro,Cancelada,1543.26,1495.42
4074,77,14,1887,17,6,104.8,34.29,Paypal,Cancelada,628.8,594.51
4075,95,34,534,13,4,724.42,11.99,Dinheiro,Pendente,2897.68,2885.69
4076,11,22,1085,14,2,111.69,42.93,Paypal,Concluída,223.38,180.45
4077,89,15,980,2,8,123.21,40.25,MBWay,Cancelada,985.68,945.43
4078,1,39,952,6,8,980.55,8.06,Paypal,Cancelada,7844.4,7836.34
4079,91,38,1876,14,6,158.77,20.85,Paypal,Cancelada,952.62,931.77
4080,21,16,1960,3,3,385.88,6.01,Dinheiro,Cancelada,1157.64,1151.63
4081,73,35,299,15,7,599.07,41.6,MBWay,Cancelada,4193.49,4151.89
4082,49,8,1193,18,7,383.75,38.49,Cartão de Crédito,Concluída,2686.25,2647.76
4083,23,5,1344,2,8,140.53,47.23,Paypal,Cancelada,1124.24,1077.01
4084,98,47,504,10,4,348.21,41.41,Cartão de Crédito,Pendente,1392.84,1351.43
4085,84,14,3,11,5,745.0,39.53,Dinheiro,Pendente,3725.0,3685.47
4086,74,41,3568,8,9,558.99,9.21,MBWay,Pendente,5030.91,5021.7
4087,52,33,3300,11,5,26.61,23.48,Dinheiro,Pendente,133.05,109.57
4088,63,3,842,3,4,394.33,18.85,Cartão de Crédito,Pendente,1577.32,1558.47
4089,39,16,2299,10,4,793.81,20.79,MBWay,Pendente,3175.24,3154.45
4090,37,44,1851,9,9,210.0,10.37,Paypal,Pendente,1890.0,1879.63
4091,85,49,1784,14,8,528.22,49.99,MBWay,Pendente,4225.76,4175.77
4092,48,26,642,14,8,210.45,39.33,Paypal,Concluída,1683.6,1644.27
4093,69,14,3457,10,4,733.01,41.19,Paypal,Cancelada,2932.04,2890.85
4094,98,44,3557,20,7,128.87,33.04,MBWay,Pendente,902.09,869.05
4095,72,18,935,5,5,364.34,36.8,MBWay,Concluída,1821.7,1784.9
4096,80,15,2729,8,4,34.63,14.98,Dinheiro,Cancelada,138.52,123.54
4097,7,39,1080,9,3,385.47,47.58,Paypal,Pendente,1156.41,1108.83
4098,53,18,1998,3,7,414.95,4.97,Cartão de Crédito,Cancelada,2904.65,2899.68
4099,37,22,2665,1,2,532.0,45.33,MBWay,Cancelada,1064.0,1018.67
4100,64,1,3460,2,1,143.03,7.19,Dinheiro,Cancelada,143.03,135.84
4101,91,48,2651,17,6,972.67,33.56,Cartão de Crédito,Pendente,5836.02,5802.46
4102,48,13,1203,16,2,248.82,21.41,Cartão de Crédito,Cancelada,497.64,476.23
4103,93,34,1677,8,8,855.93,23.38,Paypal,Cancelada,6847.44,6824.06
4104,99,32,1457,12,8,22.93,45.84,MBWay,Cancelada,183.44,137.6
4105,39,24,2874,7,9,527.54,42.05,Dinheiro,Pendente,4747.86,4705.81
4106,43,41,2000,5,6,42.71,19.91,Cartão de Crédito,Concluída,256.26,236.35
4107,74,34,3400,19,7,470.61,29.8,Cartão de Crédito,Concluída,3294.27,3264.47
4108,33,49,305,3,7,774.28,14.28,Cartão de Crédito,Cancelada,5419.96,5405.68
4109,16,46,3043,17,9,738.12,17.72,Cartão de Crédito,Concluída,6643.08,6625.36
4110,94,38,201,13,3,969.72,4.21,Paypal,Cancelada,2909.16,2904.95
4111,8,47,1590,6,3,193.46,20.0,Paypal,Pendente,580.38,560.38
4112,78,35,501,13,5,719.04,2.27,Dinheiro,Cancelada,3595.2,3592.93
4113,50,3,272,11,8,633.58,29.51,Paypal,Cancelada,5068.64,5039.13
4114,57,28,1506,14,5,372.96,23.85,Dinheiro,Concluída,1864.8,1840.95
4115,30,46,2959,9,4,115.97,43.68,MBWay,Cancelada,463.88,420.2
4116,95,11,1836,2,6,596.06,1.65,Paypal,Pendente,3576.36,3574.71
4117,94,13,1673,20,2,826.06,36.51,Cartão de Crédito,Cancelada,1652.12,1615.61
4118,44,29,861,17,6,492.56,23.5,Cartão de Crédito,Cancelada,2955.36,2931.86
4119,80,28,281,9,3,268.7,32.62,Dinheiro,Cancelada,806.1,773.48
4120,10,30,1519,1,2,793.98,7.81,Dinheiro,Cancelada,1587.96,1580.15
4121,99,5,258,15,4,993.33,27.2,Paypal,Pendente,3973.32,3946.12
4122,10,16,1522,20,7,815.25,0.71,Dinheiro,Pendente,5706.75,5706.04
4123,45,17,218,15,4,765.59,15.97,MBWay,Concluída,3062.36,3046.39
4124,16,12,1339,8,6,471.13,13.11,Dinheiro,Cancelada,2826.78,2813.67
4125,43,18,1995,16,4,574.27,18.42,Dinheiro,Pendente,2297.08,2278.66
4126,90,9,2398,2,2,199.15,42.83,MBWay,Concluída,398.3,355.47
4127,42,22,702,4,1,887.2,43.95,Cartão de Crédito,Concluída,887.2,843.25
4128,84,32,1742,16,9,439.79,37.12,MBWay,Pendente,3958.11,3920.99
4129,56,31,970,20,7,650.91,41.01,Dinheiro,Pendente,4556.37,4515.36
4130,58,6,494,17,4,269.42,28.32,Cartão de Crédito,Pendente,1077.68,1049.36
4131,9,37,1202,6,4,788.55,49.11,Dinheiro,Concluída,3154.2,3105.09
4132,86,27,1544,3,4,315.0,20.56,MBWay,Concluída,1260.0,1239.44
4133,64,2,615,8,3,217.23,4.04,Paypal,Concluída,651.69,647.65
4134,98,48,462,5,5,601.96,25.39,Dinheiro,Concluída,3009.8,2984.41
4135,84,12,675,13,9,410.1,26.73,Cartão de Crédito,Pendente,3690.9,3664.17
4136,47,39,1092,1,2,893.58,9.54,MBWay,Pendente,1787.16,1777.62
4137,86,23,3258,7,3,239.64,48.31,Cartão de Crédito,Cancelada,718.92,670.61
4138,95,20,1021,15,3,167.91,47.5,Paypal,Cancelada,503.73,456.23
4139,70,35,2803,5,4,193.07,40.38,MBWay,Concluída,772.28,731.9
4140,17,48,3225,15,8,374.5,30.92,Dinheiro,Cancelada,2996.0,2965.08
4141,41,33,2761,13,8,483.61,8.34,Paypal,Cancelada,3868.88,3860.54
4142,71,5,2437,7,3,13.65,10.91,Cartão de Crédito,Cancelada,40.95,30.04
4143,20,23,366,15,5,139.89,32.9,Dinheiro,Concluída,699.45,666.55
4144,57,12,1438,8,6,590.01,22.91,Dinheiro,Cancelada,3540.06,3517.15
4145,94,12,2575,4,6,718.15,48.12,Dinheiro,Pendente,4308.9,4260.78
4146,69,4,3294,11,6,34.53,29.27,Dinheiro,Concluída,207.18,177.91
4147,82,30,3001,1,1,53.59,26.55,Dinheiro,Concluída,53.59,27.04
4148,16,40,874,19,7,393.22,15.38,MBWay,Pendente,2752.54,2737.16
4149,2,15,663,6,2,36.68,23.52,Dinheiro,Cancelada,73.36,49.84
4150,92,25,554,10,4,523.81,22.77,MBWay,Cancelada,2095.24,2072.47
4151,91,49,2092,20,2,999.34,22.79,Paypal,Cancelada,1998.68,1975.89
4152,48,12,3560,17,5,840.08,9.38,MBWay,Pendente,4200.4,4191.02
4153,36,33,2922,10,8,116.52,24.56,MBWay,Cancelada,932.16,907.6
4154,80,50,914,2,4,605.34,40.77,Paypal,Concluída,2421.36,2380.59
4155,88,29,1547,12,6,429.26,45.11,Cartão de Crédito,Concluída,2575.56,2530.45
4156,76,40,1993,17,3,245.51,40.67,Dinheiro,Concluída,736.53,695.86
4157,82,24,759,3,1,823.44,42.39,Dinheiro,Concluída,823.44,781.05
4158,26,14,2177,13,8,429.59,46.01,Dinheiro,Concluída,3436.72,3390.71
4159,63,23,2666,18,5,42.95,16.27,Paypal,Pendente,214.75,198.48
4160,64,49,1890,14,8,48.77,43.9,Paypal,Pendente,390.16,346.26
4161,21,21,3208,19,1,465.12,10.91,Paypal,Concluída,465.12,454.21
4162,51,45,79,18,6,933.83,29.26,Paypal,Concluída,5602.98,5573.72
4163,86,27,2284,6,1,635.32,19.07,MBWay,Pendente,635.32,616.25
4164,16,31,1569,17,6,994.55,33.54,Cartão de Crédito,Concluída,5967.3,5933.76
4165,82,9,2111,7,7,949.26,41.64,Dinheiro,Cancelada,6644.82,6603.18
4166,98,45,507,14,1,977.56,20.71,Dinheiro,Concluída,977.56,956.85
4167,61,24,389,12,4,297.7,14.83,MBWay,Concluída,1190.8,1175.97
4168,26,46,2734,18,7,263.8,25.17,Cartão de Crédito,Cancelada,1846.6,1821.43
4169,14,12,157,11,6,607.7,7.44,Paypal,Pendente,3646.2,3638.76
4170,60,39,737,6,9,510.15,9.08,Cartão de Crédito,Pendente,4591.35,4582.27
4171,89,45,3648,2,8,442.23,48.65,Cartão de Crédito,Cancelada,3537.84,3489.19
4172,44,49,611,9,6,400.49,27.79,Cartão de Crédito,Pendente,2402.94,2375.15
4173,68,12,3067,18,2,268.98,14.35,Paypal,Cancelada,537.96,523.61
4174,66,10,1549,12,7,973.26,3.82,MBWay,Pendente,6812.82,6809.0
4175,93,21,2173,2,3,174.46,21.99,Cartão de Crédito,Concluída,523.38,501.39
4176,19,26,2665,14,2,181.9,15.23,Paypal,Cancelada,363.8,348.57
4177,70,40,1901,13,9,427.24,30.74,MBWay,Cancelada,3845.16,3814.42
4178,96,33,1050,14,9,362.46,46.18,MBWay,Pendente,3262.14,3215.96
4179,25,8,1660,7,8,59.92,28.28,Dinheiro,Cancelada,479.36,451.08
4180,65,7,2688,11,4,715.53,13.09,Dinheiro,Pendente,2862.12,2849.03
4181,71,27,3224,5,5,137.68,29.47,Dinheiro,Cancelada,688.4,658.93
4182,71,4,3546,2,8,630.24,17.56,MBWay,Pendente,5041.92,5024.36
4183,67,35,1366,8,7,889.91,32.35,MBWay,Concluída,6229.37,6197.02
4184,17,11,75,2,7,508.35,18.35,Paypal,Pendente,3558.45,3540.1
4185,13,1,3371,11,7,607.05,0.86,Dinheiro,Cancelada,4249.35,4248.49
4186,93,18,2267,7,2,754.91,1.8,Cartão de Crédito,Pendente,1509.82,1508.02
4187,75,25,715,19,5,941.68,18.41,Dinheiro,Cancelada,4708.4,4689.99
4188,70,9,1027,1,9,441.86,37.19,Dinheiro,Pendente,3976.74,3939.55
4189,2,44,1114,18,1,407.0,47.58,Cartão de Crédito,Cancelada,407.0,359.42
4190,63,35,206,4,3,393.85,10.8,Dinheiro,Concluída,1181.55,1170.75
4191,61,14,1129,14,8,454.88,5.24,MBWay,Concluída,3639.04,3633.8
4192,39,14,3455,7,4,287.58,15.39,Dinheiro,Concluída,1150.32,1134.93
4193,97,35,71,8,5,403.4,47.29,MBWay,Concluída,2017.0,1969.71
4194,28,41,3342,13,1,808.26,26.12,Cartão de Crédito,Concluída,808.26,782.14
4195,2,14,1971,9,9,694.73,29.94,Dinheiro,Pendente,6252.57,6222.63
4196,13,44,2959,20,9,587.24,15.66,Dinheiro,Concluída,5285.16,5269.5
4197,96,34,972,10,2,804.13,35.0,Cartão de Crédito,Cancelada,1608.26,1573.26
4198,25,22,3525,20,8,50.78,24.81,Cartão de Crédito,Pendente,406.24,381.43
4199,72,49,1375,10,6,39.28,25.77,MBWay,Concluída,235.68,209.91
4200,93,42,1492,13,4,445.95,19.85,Dinheiro,Pendente,1783.8,1763.95
4201,47,40,1828,5,7,844.22,15.2,Dinheiro,Concluída,5909.54,5894.34
4202,11,45,2895,4,8,890.08,19.13,MBWay,Cancelada,7120.64,7101.51
4203,38,8,3044,14,4,648.67,5.07,MBWay,Pendente,2594.68,2589.61
4204,40,30,69,13,3,510.93,12.26,Paypal,Cancelada,1532.79,1520.53
4205,50,3,3365,7,6,464.01,31.72,Dinheiro,Cancelada,2784.06,2752.34
4206,57,29,558,9,7,552.96,19.54,Cartão de Crédito,Pendente,3870.72,3851.18
4207,48,9,3203,2,2,557.56,10.85,Paypal,Concluída,1115.12,1104.27
4208,78,32,807,14,2,598.14,30.5,MBWay,Cancelada,1196.28,1165.78
4209,30,42,2060,20,1,673.28,43.51,Dinheiro,Concluída,673.28,629.77
4210,94,16,2306,20,9,422.57,4.49,Cartão de Crédito,Pendente,3803.13,3798.64
4211,78,8,3274,18,9,146.65,43.24,MBWay,Cancelada,1319.85,1276.61
4212,69,9,3398,4,8,778.63,15.41,Cartão de Crédito,Cancelada,6229.04,6213.63
4213,26,14,233,5,9,612.87,35.61,Dinheiro,Cancelada,5515.83,5480.22
4214,19,31,1215,3,1,346.31,44.26,Dinheiro,Cancelada,346.31,302.05
4215,67,31,319,11,6,888.92,7.92,Dinheiro,Cancelada,5333.52,5325.6
4216,38,4,3181,6,9,193.48,44.92,MBWay,Cancelada,1741.32,1696.4
4217,43,31,647,8,9,467.67,23.06,Cartão de Crédito,Cancelada,4209.03,4185.97
4218,50,39,3085,13,5,207.07,3.05,MBWay,Concluída,1035.35,1032.3
4219,3,31,2305,7,5,147.92,33.3,Dinheiro,Pendente,739.6,706.3
4220,36,3,244,13,3,322.5,13.25,Cartão de Crédito,Cancelada,967.5,954.25
4221,99,7,1477,4,7,332.9,23.54,MBWay,Cancelada,2330.3,2306.76
4222,80,17,2360,7,6,890.01,34.49,Cartão de Crédito,Pendente,5340.06,5305.57
4223,81,37,2579,4,6,265.03,40.15,Paypal,Concluída,1590.18,1550.03
